# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 333000    6.87e-03  6.61e-03    1.44e-04  1.24e-04    6.54e-03  6.29e-03    5.0e-07
 333100    6.87e-03  6.03e-03    1.40e-04  9.28e-05    6.54e-03  5.75e-03    5.0e-07
 333200    6.87e-03  6.08e-03    1.38e-04  1.13e-04    6.54e-03  5.79e-03    5.0e-07
 333300    6.88e-03  6.34e-03    1.39e-04  1.28e-04    6.55e-03  6.04e-03    5.0e-07
 333400    6.87e-03  7.30e-03    1.43e-04  1.52e-04    6.54e-03  6.95e-03    5.0e-07
 333500    6.88e-03  5.79e-03    1.39e-04  1.34e-04    6.54e-03  5.51e-03    5.0e-07
 333600    6.87e-03  6.23e-03    1.43e-04  1.14e-04    6.54e-03  5.93e-03    5.0e-07
 333700    6.87e-03  7.02e-03    1.42e-04  1.24e-04    6.54e-03  6.69e-03    5.0e-07
 333800    6.87e-03  6.56e-03    1.40e-04  1.35e-04    6.54e-03  6.25e-03    5.0e-07
 333900    6.87e-03  6.51e-03    1.45e-04  1.43e-04    6.54e-03  6.20e-03    5.0e-07
 334000    6.87e-03  6.07e-03    1.42e-04  9.02e-05    6.54e-03  5.78e-03    5.0e-07
 334100    6.87e-03  6.48e-03    1.44e-04  1.27e-04    6.54e-03  6.17e-03    5.0e-07
 334200    6.87e-03  6.46e-03    1.39e-04  1.27e-04    6.54e-03  6.15e-03    5.0e-07
 334300    6.87e-03  7.33e-03    1.44e-04  1.07e-04    6.54e-03  6.98e-03    5.0e-07
 334400    6.87e-03  5.97e-03    1.40e-04  1.16e-04    6.54e-03  5.69e-03    5.0e-07
 334500    6.87e-03  7.36e-03    1.45e-04  1.79e-04    6.54e-03  7.00e-03    5.0e-07
 334600    6.87e-03  7.13e-03    1.43e-04  1.56e-04    6.54e-03  6.78e-03    5.0e-07
 334700    6.87e-03  6.37e-03    1.41e-04  1.61e-04    6.54e-03  6.06e-03    5.0e-07
 334800    6.87e-03  6.97e-03    1.41e-04  1.64e-04    6.54e-03  6.63e-03    5.0e-07
 334900    6.87e-03  6.80e-03    1.40e-04  7.88e-05    6.54e-03  6.48e-03    5.0e-07
 335000    6.88e-03  6.84e-03    1.40e-04  1.93e-04    6.55e-03  6.50e-03    5.0e-07
 335100    6.87e-03  6.07e-03    1.43e-04  1.24e-04    6.54e-03  5.77e-03    5.0e-07
 335200    6.87e-03  6.68e-03    1.42e-04  1.09e-04    6.54e-03  6.36e-03    5.0e-07
 335300    6.87e-03  6.26e-03    1.40e-04  1.19e-04    6.54e-03  5.96e-03    5.0e-07
 335400    6.87e-03  6.84e-03    1.46e-04  1.28e-04    6.54e-03  6.52e-03    5.0e-07
 335500    6.88e-03  6.74e-03    1.42e-04  1.49e-04    6.55e-03  6.42e-03    5.0e-07
 335600    6.87e-03  6.33e-03    1.39e-04  1.19e-04    6.54e-03  6.03e-03    5.0e-07
 335700    6.87e-03  6.06e-03    1.41e-04  1.30e-04    6.54e-03  5.76e-03    5.0e-07
 335800    6.87e-03  7.09e-03    1.36e-04  1.07e-04    6.54e-03  6.75e-03    5.0e-07
 335900    6.87e-03  6.53e-03    1.43e-04  1.17e-04    6.54e-03  6.21e-03    5.0e-07
 336000    6.87e-03  5.92e-03    1.39e-04  1.09e-04    6.54e-03  5.63e-03    5.0e-07
 336100    6.87e-03  6.29e-03    1.40e-04  1.05e-04    6.54e-03  5.99e-03    5.0e-07
 336200    6.87e-03  6.93e-03    1.40e-04  1.27e-04    6.54e-03  6.60e-03    5.0e-07
 336300    6.87e-03  6.17e-03    1.44e-04  1.25e-04    6.54e-03  5.87e-03    5.0e-07
 336400    6.87e-03  6.37e-03    1.44e-04  1.19e-04    6.54e-03  6.07e-03    5.0e-07
 336500    6.87e-03  6.64e-03    1.40e-04  2.05e-04    6.54e-03  6.31e-03    5.0e-07
 336600    6.87e-03  6.80e-03    1.43e-04  1.93e-04    6.54e-03  6.46e-03    5.0e-07
 336700    6.87e-03  7.00e-03    1.40e-04  1.32e-04    6.54e-03  6.67e-03    5.0e-07
 336800    6.87e-03  6.66e-03    1.39e-04  1.11e-04    6.54e-03  6.34e-03    5.0e-07
 336900    6.88e-03  6.43e-03    1.37e-04  1.12e-04    6.55e-03  6.13e-03    5.0e-07
 337000    6.88e-03  7.11e-03    1.43e-04  1.45e-04    6.54e-03  6.77e-03    5.0e-07
 337100    6.88e-03  6.97e-03    1.42e-04  1.89e-04    6.55e-03  6.62e-03    5.0e-07
 337200    6.87e-03  5.76e-03    1.39e-04  9.49e-05    6.54e-03  5.48e-03    5.0e-07
 337300    6.87e-03  7.32e-03    1.42e-04  1.17e-04    6.54e-03  6.97e-03    5.0e-07
 337400    6.87e-03  6.58e-03    1.46e-04  1.93e-04    6.54e-03  6.25e-03    5.0e-07
 337500    6.87e-03  6.27e-03    1.43e-04  8.02e-05    6.54e-03  5.97e-03    5.0e-07
 337600    6.88e-03  6.74e-03    1.44e-04  1.40e-04    6.55e-03  6.42e-03    5.0e-07
 337700    6.87e-03  6.27e-03    1.40e-04  1.34e-04    6.54e-03  5.97e-03    5.0e-07
 337800    6.86e-03  5.97e-03    1.42e-04  1.09e-04    6.53e-03  5.69e-03    5.0e-07
 337900    6.87e-03  6.29e-03    1.43e-04  1.93e-04    6.54e-03  5.97e-03    5.0e-07
 338000    6.88e-03  6.10e-03    1.45e-04  6.36e-05    6.55e-03  5.81e-03    5.0e-07
 338100    6.87e-03  6.85e-03    1.45e-04  1.13e-04    6.54e-03  6.52e-03    5.0e-07
 338200    6.88e-03  5.73e-03    1.44e-04  1.31e-04    6.54e-03  5.45e-03    5.0e-07
 338300    6.87e-03  6.76e-03    1.38e-04  1.28e-04    6.54e-03  6.44e-03    5.0e-07
 338400    6.87e-03  6.27e-03    1.41e-04  2.05e-04    6.54e-03  5.95e-03    5.0e-07
 338500    6.87e-03  6.66e-03    1.44e-04  1.27e-04    6.54e-03  6.34e-03    5.0e-07
 338600    6.87e-03  6.51e-03    1.43e-04  1.18e-04    6.54e-03  6.20e-03    5.0e-07
 338700    6.87e-03  6.32e-03    1.40e-04  9.65e-05    6.54e-03  6.02e-03    5.0e-07
 338800    6.87e-03  6.36e-03    1.42e-04  1.38e-04    6.54e-03  6.05e-03    5.0e-07
 338900    6.87e-03  6.83e-03    1.43e-04  6.75e-04    6.54e-03  6.25e-03    5.0e-07
 339000    6.87e-03  6.68e-03    1.44e-04  1.12e-04    6.54e-03  6.36e-03    5.0e-07
 339100    6.88e-03  6.94e-03    1.41e-04  1.06e-04    6.54e-03  6.61e-03    5.0e-07
 339200    6.87e-03  6.06e-03    1.43e-04  9.11e-05    6.54e-03  5.77e-03    5.0e-07
 339300    6.87e-03  6.20e-03    1.42e-04  1.55e-04    6.54e-03  5.90e-03    5.0e-07
 339400    6.87e-03  6.34e-03    1.41e-04  9.73e-05    6.54e-03  6.04e-03    5.0e-07
 339500    6.87e-03  6.97e-03    1.39e-04  1.49e-04    6.54e-03  6.63e-03    5.0e-07
 339600    6.87e-03  6.87e-03    1.42e-04  1.57e-04    6.54e-03  6.53e-03    5.0e-07
 339700    6.88e-03  6.90e-03    1.40e-04  7.43e-05    6.54e-03  6.58e-03    5.0e-07
 339800    6.87e-03  6.79e-03    1.40e-04  1.05e-04    6.54e-03  6.47e-03    5.0e-07
 339900    6.88e-03  6.67e-03    1.41e-04  1.13e-04    6.54e-03  6.35e-03    5.0e-07
 340000    6.73e-03  6.17e-03    1.43e-04  1.39e-04    6.54e-03  5.99e-03    2.8e-07
 340100    6.74e-03  6.63e-03    1.43e-04  1.47e-04    6.54e-03  6.44e-03    2.8e-07
 340200    6.73e-03  6.88e-03    1.42e-04  1.06e-04    6.54e-03  6.69e-03    2.8e-07
 340300    6.74e-03  6.16e-03    1.40e-04  1.05e-04    6.54e-03  5.99e-03    2.8e-07
 340400    6.74e-03  6.43e-03    1.42e-04  1.19e-04    6.54e-03  6.24e-03    2.8e-07
 340500    6.74e-03  6.78e-03    1.42e-04  1.14e-04    6.54e-03  6.59e-03    2.8e-07
 340600    6.73e-03  6.41e-03    1.43e-04  1.42e-04    6.54e-03  6.23e-03    2.8e-07
 340700    6.74e-03  6.24e-03    1.44e-04  1.53e-04    6.54e-03  6.06e-03    2.8e-07
 340800    6.74e-03  5.94e-03    1.43e-04  1.46e-04    6.54e-03  5.77e-03    2.8e-07
 340900    6.73e-03  6.81e-03    1.42e-04  1.78e-04    6.54e-03  6.61e-03    2.8e-07
 341000    6.74e-03  6.46e-03    1.41e-04  1.43e-04    6.55e-03  6.27e-03    2.8e-07
 341100    6.73e-03  6.15e-03    1.40e-04  1.46e-04    6.54e-03  5.97e-03    2.8e-07
 341200    6.73e-03  6.92e-03    1.40e-04  1.98e-04    6.54e-03  6.71e-03    2.8e-07
 341300    6.74e-03  6.16e-03    1.41e-04  1.45e-04    6.54e-03  5.99e-03    2.8e-07
 341400    6.73e-03  6.43e-03    1.40e-04  7.79e-05    6.54e-03  6.26e-03    2.8e-07
 341500    6.73e-03  6.85e-03    1.41e-04  1.65e-04    6.54e-03  6.65e-03    2.8e-07
 341600    6.74e-03  6.46e-03    1.40e-04  9.04e-05    6.54e-03  6.29e-03    2.8e-07
 341700    6.74e-03  7.63e-03    1.41e-04  6.76e-04    6.54e-03  7.19e-03    2.8e-07
 341800    6.74e-03  6.84e-03    1.43e-04  1.47e-04    6.54e-03  6.64e-03    2.8e-07
 341900    6.74e-03  7.12e-03    1.42e-04  1.15e-04    6.54e-03  6.92e-03    2.8e-07
 342000    6.73e-03  6.56e-03    1.40e-04  1.10e-04    6.54e-03  6.38e-03    2.8e-07
 342100    6.74e-03  6.36e-03    1.42e-04  1.09e-04    6.55e-03  6.18e-03    2.8e-07
 342200    6.73e-03  6.60e-03    1.40e-04  1.68e-04    6.54e-03  6.40e-03    2.8e-07
 342300    6.74e-03  6.56e-03    1.41e-04  1.35e-04    6.55e-03  6.38e-03    2.8e-07
 342400    6.74e-03  6.56e-03    1.39e-04  1.68e-04    6.54e-03  6.36e-03    2.8e-07
 342500    6.73e-03  6.51e-03    1.39e-04  1.06e-04    6.54e-03  6.32e-03    2.8e-07
 342600    6.73e-03  5.85e-03    1.41e-04  1.66e-04    6.54e-03  5.67e-03    2.8e-07
 342700    6.74e-03  6.26e-03    1.41e-04  7.61e-05    6.54e-03  6.09e-03    2.8e-07
 342800    6.73e-03  6.35e-03    1.43e-04  1.39e-04    6.54e-03  6.17e-03    2.8e-07
 342900    6.73e-03  6.87e-03    1.38e-04  1.61e-04    6.54e-03  6.67e-03    2.8e-07
 343000    6.74e-03  6.53e-03    1.40e-04  1.79e-04    6.54e-03  6.33e-03    2.8e-07
 343100    6.74e-03  6.98e-03    1.42e-04  1.36e-04    6.55e-03  6.79e-03    2.8e-07
 343200    6.74e-03  6.07e-03    1.41e-04  1.05e-04    6.54e-03  5.90e-03    2.8e-07
 343300    6.74e-03  6.40e-03    1.40e-04  1.32e-04    6.54e-03  6.22e-03    2.8e-07
 343400    6.73e-03  5.84e-03    1.40e-04  6.82e-04    6.54e-03  5.36e-03    2.8e-07
 343500    6.73e-03  6.56e-03    1.41e-04  1.87e-04    6.54e-03  6.36e-03    2.8e-07
 343600    6.74e-03  7.27e-03    1.42e-04  6.68e-04    6.54e-03  6.83e-03    2.8e-07
 343700    6.73e-03  7.43e-03    1.39e-04  6.87e-04    6.54e-03  6.98e-03    2.8e-07
 343800    6.73e-03  6.48e-03    1.43e-04  1.75e-04    6.54e-03  6.29e-03    2.8e-07
 343900    6.74e-03  6.56e-03    1.40e-04  1.44e-04    6.54e-03  6.37e-03    2.8e-07
 344000    6.74e-03  6.18e-03    1.41e-04  7.89e-05    6.54e-03  6.01e-03    2.8e-07
 344100    6.73e-03  6.27e-03    1.41e-04  1.45e-04    6.54e-03  6.08e-03    2.8e-07
 344200    6.73e-03  6.30e-03    1.40e-04  1.23e-04    6.54e-03  6.13e-03    2.8e-07
 344300    6.74e-03  6.99e-03    1.41e-04  2.02e-04    6.54e-03  6.78e-03    2.8e-07
 344400    6.74e-03  6.40e-03    1.45e-04  1.31e-04    6.54e-03  6.22e-03    2.8e-07
 344500    6.74e-03  5.47e-03    1.43e-04  9.75e-05    6.55e-03  5.32e-03    2.8e-07
 344600    6.73e-03  6.35e-03    1.41e-04  1.28e-04    6.54e-03  6.17e-03    2.8e-07
 344700    6.74e-03  5.63e-03    1.42e-04  1.27e-04    6.54e-03  5.47e-03    2.8e-07
 344800    6.73e-03  5.51e-03    1.41e-04  1.29e-04    6.54e-03  5.35e-03    2.8e-07
 344900    6.74e-03  6.23e-03    1.40e-04  1.15e-04    6.55e-03  6.06e-03    2.8e-07
 345000    6.74e-03  6.52e-03    1.44e-04  1.32e-04    6.54e-03  6.33e-03    2.8e-07
 345100    6.74e-03  6.45e-03    1.43e-04  1.20e-04    6.54e-03  6.27e-03    2.8e-07
 345200    6.73e-03  6.56e-03    1.42e-04  1.04e-04    6.54e-03  6.38e-03    2.8e-07
 345300    6.73e-03  5.57e-03    1.41e-04  1.55e-04    6.54e-03  5.41e-03    2.8e-07
 345400    6.74e-03  7.44e-03    1.41e-04  1.67e-04    6.54e-03  7.22e-03    2.8e-07
 345500    6.73e-03  6.22e-03    1.39e-04  1.81e-04    6.54e-03  6.03e-03    2.8e-07
 345600    6.73e-03  6.33e-03    1.40e-04  6.99e-05    6.54e-03  6.16e-03    2.8e-07
 345700    6.73e-03  6.80e-03    1.39e-04  1.26e-04    6.54e-03  6.61e-03    2.8e-07
 345800    6.73e-03  6.13e-03    1.44e-04  1.17e-04    6.54e-03  5.95e-03    2.8e-07
 345900    6.73e-03  6.37e-03    1.42e-04  1.07e-04    6.54e-03  6.19e-03    2.8e-07
 346000    6.73e-03  6.20e-03    1.41e-04  1.71e-04    6.54e-03  6.02e-03    2.8e-07
 346100    6.73e-03  6.26e-03    1.40e-04  1.56e-04    6.54e-03  6.07e-03    2.8e-07
 346200    6.73e-03  5.71e-03    1.42e-04  1.21e-04    6.54e-03  5.55e-03    2.8e-07
 346300    6.74e-03  5.97e-03    1.42e-04  1.27e-04    6.55e-03  5.80e-03    2.8e-07
 346400    6.73e-03  6.68e-03    1.39e-04  1.64e-04    6.54e-03  6.48e-03    2.8e-07
 346500    6.73e-03  6.84e-03    1.43e-04  1.01e-04    6.54e-03  6.65e-03    2.8e-07
 346600    6.73e-03  7.19e-03    1.41e-04  1.33e-04    6.54e-03  6.99e-03    2.8e-07
 346700    6.73e-03  6.75e-03    1.41e-04  1.28e-04    6.54e-03  6.56e-03    2.8e-07
 346800    6.74e-03  5.77e-03    1.43e-04  1.29e-04    6.54e-03  5.60e-03    2.8e-07
 346900    6.73e-03  6.92e-03    1.42e-04  1.74e-04    6.54e-03  6.72e-03    2.8e-07
 347000    6.74e-03  6.17e-03    1.43e-04  1.16e-04    6.54e-03  5.99e-03    2.8e-07
 347100    6.73e-03  6.36e-03    1.40e-04  1.13e-04    6.54e-03  6.18e-03    2.8e-07
 347200    6.74e-03  6.59e-03    1.42e-04  1.21e-04    6.54e-03  6.40e-03    2.8e-07
 347300    6.73e-03  6.77e-03    1.41e-04  2.09e-04    6.54e-03  6.56e-03    2.8e-07
 347400    6.73e-03  5.52e-03    1.41e-04  1.35e-04    6.54e-03  5.36e-03    2.8e-07
 347500    6.74e-03  7.03e-03    1.42e-04  6.80e-04    6.54e-03  6.58e-03    2.8e-07
 347600    6.74e-03  6.85e-03    1.41e-04  1.26e-04    6.55e-03  6.66e-03    2.8e-07
 347700    6.74e-03  6.47e-03    1.40e-04  1.22e-04    6.55e-03  6.29e-03    2.8e-07
 347800    6.73e-03  6.44e-03    1.38e-04  1.15e-04    6.54e-03  6.26e-03    2.8e-07
 347900    6.74e-03  6.90e-03    1.42e-04  1.10e-04    6.54e-03  6.71e-03    2.8e-07
 348000    6.74e-03  7.08e-03    1.42e-04  1.25e-04    6.54e-03  6.88e-03    2.8e-07
 348100    6.74e-03  6.43e-03    1.41e-04  9.94e-05    6.54e-03  6.25e-03    2.8e-07
 348200    6.73e-03  6.43e-03    1.43e-04  1.36e-04    6.54e-03  6.25e-03    2.8e-07
 348300    6.74e-03  7.00e-03    1.42e-04  1.31e-04    6.54e-03  6.81e-03    2.8e-07
 348400    6.74e-03  6.64e-03    1.39e-04  1.17e-04    6.54e-03  6.45e-03    2.8e-07
 348500    6.73e-03  7.05e-03    1.39e-04  1.56e-04    6.54e-03  6.84e-03    2.8e-07
 348600    6.73e-03  6.34e-03    1.42e-04  1.40e-04    6.54e-03  6.16e-03    2.8e-07
 348700    6.73e-03  7.25e-03    1.40e-04  6.73e-04    6.54e-03  6.80e-03    2.8e-07
 348800    6.73e-03  6.81e-03    1.41e-04  1.71e-04    6.54e-03  6.61e-03    2.8e-07
 348900    6.74e-03  6.45e-03    1.40e-04  1.15e-04    6.54e-03  6.27e-03    2.8e-07
 349000    6.74e-03  6.36e-03    1.41e-04  1.30e-04    6.54e-03  6.18e-03    2.8e-07
 349100    6.74e-03  6.15e-03    1.42e-04  1.36e-04    6.55e-03  5.97e-03    2.8e-07
 349200    6.73e-03  6.54e-03    1.43e-04  1.12e-04    6.54e-03  6.36e-03    2.8e-07
 349300    6.73e-03  6.71e-03    1.40e-04  1.21e-04    6.54e-03  6.52e-03    2.8e-07
 349400    6.74e-03  6.14e-03    1.40e-04  1.15e-04    6.55e-03  5.97e-03    2.8e-07
 349500    6.73e-03  6.93e-03    1.42e-04  1.77e-04    6.54e-03  6.73e-03    2.8e-07
 349600    6.73e-03  7.13e-03    1.44e-04  8.98e-05    6.54e-03  6.93e-03    2.8e-07
 349700    6.74e-03  6.53e-03    1.42e-04  1.39e-04    6.54e-03  6.35e-03    2.8e-07
 349800    6.74e-03  6.29e-03    1.41e-04  1.09e-04    6.54e-03  6.12e-03    2.8e-07
 349900    6.73e-03  6.05e-03    1.39e-04  7.04e-05    6.54e-03  5.89e-03    2.8e-07
 350000    6.73e-03  6.09e-03    1.41e-04  1.35e-04    6.54e-03  5.91e-03    2.8e-07
 350100    6.74e-03  6.26e-03    1.43e-04  1.10e-04    6.54e-03  6.08e-03    2.8e-07
 350200    6.73e-03  5.86e-03    1.41e-04  1.17e-04    6.54e-03  5.69e-03    2.8e-07
 350300    6.73e-03  6.87e-03    1.44e-04  2.07e-04    6.54e-03  6.66e-03    2.8e-07
 350400    6.74e-03  5.89e-03    1.44e-04  9.18e-05    6.54e-03  5.73e-03    2.8e-07
 350500    6.74e-03  6.44e-03    1.42e-04  1.89e-04    6.54e-03  6.24e-03    2.8e-07
 350600    6.73e-03  7.05e-03    1.43e-04  1.54e-04    6.54e-03  6.84e-03    2.8e-07
 350700    6.74e-03  5.56e-03    1.40e-04  7.37e-05    6.54e-03  5.41e-03    2.8e-07
 350800    6.73e-03  6.09e-03    1.41e-04  9.94e-05    6.54e-03  5.92e-03    2.8e-07
 350900    6.73e-03  5.56e-03    1.43e-04  1.39e-04    6.54e-03  5.39e-03    2.8e-07
 351000    6.73e-03  6.59e-03    1.43e-04  9.72e-05    6.54e-03  6.40e-03    2.8e-07
 351100    6.73e-03  7.09e-03    1.41e-04  9.47e-05    6.54e-03  6.89e-03    2.8e-07
 351200    6.73e-03  6.54e-03    1.43e-04  1.44e-04    6.54e-03  6.35e-03    2.8e-07
 351300    6.73e-03  6.46e-03    1.41e-04  1.10e-04    6.54e-03  6.28e-03    2.8e-07
 351400    6.73e-03  6.67e-03    1.40e-04  1.10e-04    6.54e-03  6.48e-03    2.8e-07
 351500    6.73e-03  6.60e-03    1.40e-04  1.02e-04    6.54e-03  6.41e-03    2.8e-07
 351600    6.73e-03  6.56e-03    1.41e-04  1.41e-04    6.54e-03  6.37e-03    2.8e-07
 351700    6.74e-03  6.67e-03    1.40e-04  1.50e-04    6.54e-03  6.48e-03    2.8e-07
 351800    6.73e-03  6.77e-03    1.40e-04  1.84e-04    6.54e-03  6.57e-03    2.8e-07
 351900    6.73e-03  5.95e-03    1.42e-04  1.11e-04    6.54e-03  5.79e-03    2.8e-07
 352000    6.73e-03  6.85e-03    1.40e-04  1.29e-04    6.54e-03  6.66e-03    2.8e-07
 352100    6.73e-03  7.66e-03    1.43e-04  1.19e-04    6.54e-03  7.45e-03    2.8e-07
 352200    6.74e-03  6.63e-03    1.40e-04  9.67e-05    6.54e-03  6.45e-03    2.8e-07
 352300    6.73e-03  6.89e-03    1.41e-04  1.69e-04    6.54e-03  6.69e-03    2.8e-07
 352400    6.73e-03  6.46e-03    1.41e-04  1.34e-04    6.54e-03  6.28e-03    2.8e-07
 352500    6.74e-03  5.87e-03    1.39e-04  1.29e-04    6.54e-03  5.70e-03    2.8e-07
 352600    6.74e-03  6.26e-03    1.42e-04  1.60e-04    6.54e-03  6.08e-03    2.8e-07
 352700    6.73e-03  7.15e-03    1.39e-04  1.31e-04    6.54e-03  6.95e-03    2.8e-07
 352800    6.73e-03  6.21e-03    1.41e-04  1.04e-04    6.54e-03  6.04e-03    2.8e-07
 352900    6.73e-03  6.25e-03    1.40e-04  1.21e-04    6.54e-03  6.07e-03    2.8e-07
 353000    6.74e-03  6.06e-03    1.41e-04  1.39e-04    6.54e-03  5.88e-03    2.8e-07
 353100    6.73e-03  6.30e-03    1.41e-04  1.19e-04    6.54e-03  6.12e-03    2.8e-07
 353200    6.73e-03  6.48e-03    1.40e-04  1.88e-04    6.54e-03  6.28e-03    2.8e-07
 353300    6.74e-03  6.63e-03    1.41e-04  1.52e-04    6.54e-03  6.44e-03    2.8e-07
 353400    6.74e-03  6.83e-03    1.44e-04  1.01e-04    6.54e-03  6.64e-03    2.8e-07
 353500    6.74e-03  7.43e-03    1.41e-04  1.22e-04    6.54e-03  7.22e-03    2.8e-07
 353600    6.74e-03  5.75e-03    1.42e-04  1.21e-04    6.54e-03  5.58e-03    2.8e-07
 353700    6.73e-03  6.59e-03    1.39e-04  1.51e-04    6.54e-03  6.40e-03    2.8e-07
 353800    6.73e-03  6.71e-03    1.41e-04  1.46e-04    6.54e-03  6.52e-03    2.8e-07
 353900    6.74e-03  6.75e-03    1.42e-04  1.07e-04    6.55e-03  6.56e-03    2.8e-07
 354000    6.73e-03  6.10e-03    1.42e-04  1.87e-04    6.54e-03  5.91e-03    2.8e-07
 354100    6.74e-03  6.09e-03    1.40e-04  1.47e-04    6.54e-03  5.91e-03    2.8e-07
 354200    6.73e-03  5.90e-03    1.40e-04  1.23e-04    6.54e-03  5.73e-03    2.8e-07
 354300    6.74e-03  6.85e-03    1.40e-04  2.10e-04    6.54e-03  6.64e-03    2.8e-07
 354400    6.73e-03  6.16e-03    1.41e-04  1.40e-04    6.54e-03  5.98e-03    2.8e-07
 354500    6.73e-03  6.34e-03    1.41e-04  1.58e-04    6.54e-03  6.16e-03    2.8e-07
 354600    6.73e-03  6.62e-03    1.39e-04  1.52e-04    6.54e-03  6.42e-03    2.8e-07
 354700    6.74e-03  6.85e-03    1.41e-04  2.17e-04    6.55e-03  6.64e-03    2.8e-07
 354800    6.73e-03  6.25e-03    1.42e-04  1.11e-04    6.54e-03  6.08e-03    2.8e-07
 354900    6.73e-03  6.65e-03    1.41e-04  6.90e-04    6.54e-03  6.19e-03    2.8e-07
 355000    6.73e-03  6.72e-03    1.39e-04  1.44e-04    6.54e-03  6.53e-03    2.8e-07
 355100    6.73e-03  6.84e-03    1.41e-04  1.40e-04    6.54e-03  6.64e-03    2.8e-07
 355200    6.73e-03  5.84e-03    1.41e-04  1.30e-04    6.54e-03  5.67e-03    2.8e-07
 355300    6.74e-03  5.81e-03    1.39e-04  1.60e-04    6.54e-03  5.64e-03    2.8e-07
 355400    6.73e-03  6.85e-03    1.42e-04  1.28e-04    6.54e-03  6.65e-03    2.8e-07
 355500    6.73e-03  6.58e-03    1.42e-04  9.97e-05    6.54e-03  6.40e-03    2.8e-07
 355600    6.74e-03  7.52e-03    1.42e-04  1.11e-04    6.54e-03  7.31e-03    2.8e-07
 355700    6.74e-03  6.29e-03    1.40e-04  1.01e-04    6.54e-03  6.11e-03    2.8e-07
 355800    6.73e-03  6.53e-03    1.39e-04  1.72e-04    6.54e-03  6.33e-03    2.8e-07
 355900    6.74e-03  6.94e-03    1.41e-04  1.43e-04    6.54e-03  6.75e-03    2.8e-07
 356000    6.73e-03  7.14e-03    1.42e-04  1.87e-04    6.54e-03  6.93e-03    2.8e-07
 356100    6.73e-03  6.89e-03    1.42e-04  9.06e-05    6.54e-03  6.70e-03    2.8e-07
 356200    6.73e-03  6.51e-03    1.42e-04  1.39e-04    6.54e-03  6.32e-03    2.8e-07
 356300    6.74e-03  6.12e-03    1.38e-04  9.01e-05    6.55e-03  5.95e-03    2.8e-07
 356400    6.74e-03  6.65e-03    1.40e-04  1.21e-04    6.54e-03  6.46e-03    2.8e-07
 356500    6.73e-03  6.36e-03    1.42e-04  1.90e-04    6.54e-03  6.16e-03    2.8e-07
 356600    6.73e-03  6.29e-03    1.40e-04  1.55e-04    6.54e-03  6.11e-03    2.8e-07
 356700    6.74e-03  6.53e-03    1.38e-04  1.20e-04    6.55e-03  6.34e-03    2.8e-07
 356800    6.73e-03  6.24e-03    1.41e-04  1.70e-04    6.54e-03  6.05e-03    2.8e-07
 356900    6.73e-03  6.70e-03    1.43e-04  1.15e-04    6.54e-03  6.52e-03    2.8e-07
 357000    6.73e-03  5.49e-03    1.42e-04  1.13e-04    6.54e-03  5.34e-03    2.8e-07
 357100    6.73e-03  6.36e-03    1.43e-04  1.35e-04    6.54e-03  6.17e-03    2.8e-07
 357200    6.73e-03  6.32e-03    1.41e-04  1.55e-04    6.54e-03  6.14e-03    2.8e-07
 357300    6.73e-03  6.34e-03    1.44e-04  1.24e-04    6.54e-03  6.16e-03    2.8e-07
 357400    6.73e-03  6.81e-03    1.41e-04  1.98e-04    6.54e-03  6.61e-03    2.8e-07
 357500    6.74e-03  6.83e-03    1.42e-04  1.28e-04    6.54e-03  6.64e-03    2.8e-07
 357600    6.73e-03  6.94e-03    1.42e-04  1.93e-04    6.54e-03  6.73e-03    2.8e-07
 357700    6.73e-03  7.15e-03    1.42e-04  1.51e-04    6.54e-03  6.95e-03    2.8e-07
 357800    6.73e-03  6.73e-03    1.42e-04  1.45e-04    6.54e-03  6.54e-03    2.8e-07
 357900    6.73e-03  6.63e-03    1.40e-04  1.05e-04    6.54e-03  6.45e-03    2.8e-07
 358000    6.73e-03  6.39e-03    1.42e-04  1.55e-04    6.54e-03  6.21e-03    2.8e-07
 358100    6.73e-03  6.89e-03    1.39e-04  7.07e-05    6.54e-03  6.70e-03    2.8e-07
 358200    6.74e-03  5.17e-03    1.41e-04  1.15e-04    6.54e-03  5.02e-03    2.8e-07
 358300    6.73e-03  6.18e-03    1.40e-04  1.16e-04    6.54e-03  6.01e-03    2.8e-07
 358400    6.74e-03  6.51e-03    1.43e-04  1.13e-04    6.54e-03  6.33e-03    2.8e-07
 358500    6.73e-03  6.10e-03    1.39e-04  9.37e-05    6.54e-03  5.93e-03    2.8e-07
 358600    6.74e-03  5.53e-03    1.41e-04  9.40e-05    6.54e-03  5.37e-03    2.8e-07
 358700    6.74e-03  6.40e-03    1.40e-04  1.50e-04    6.54e-03  6.21e-03    2.8e-07
 358800    6.73e-03  5.98e-03    1.41e-04  1.15e-04    6.54e-03  5.81e-03    2.8e-07
 358900    6.74e-03  6.72e-03    1.41e-04  1.58e-04    6.54e-03  6.53e-03    2.8e-07
 359000    6.73e-03  7.19e-03    1.41e-04  1.19e-04    6.54e-03  6.99e-03    2.8e-07
 359100    6.73e-03  6.98e-03    1.43e-04  1.45e-04    6.54e-03  6.78e-03    2.8e-07
 359200    6.73e-03  6.70e-03    1.42e-04  1.13e-04    6.54e-03  6.51e-03    2.8e-07
